"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"M20331432_JB","Slow","Control",NA,"Control","Item_JOL",1
"M20324775","Slow","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Slow","Control",NA,"Control","Item_JOL",0
"M20276452_TBT","Slow","Control",NA,"Control","Item_JOL",1
"M20324618","Slow","Control",NA,"Control","Item_JOL",1
"M20309742","Slow","Control",NA,"Control","Item_JOL",1
"M20291305","Slow","Control",NA,"Control","Item_JOL",1
"20328171","Slow","Control",NA,"Control","Item_JOL",1
"M20323585","Slow","Control",NA,"Control","Item_JOL",1
"M40324880","Slow","Control",NA,"Control","Item_JOL",1
"M20324618","Stairs","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Stairs","Control",NA,"Control","Item_JOL",1
"M20291305","Stairs","Control",NA,"Control","Item_JOL",1
"M20323585","Stairs","Control",NA,"Control","Item_JOL",0
"M40324880","Stairs","Control",NA,"Control","Item_JOL",1
"M20309742","Stairs","Control",NA,"Control","Item_JOL",1
"20328171","Stairs","Control",NA,"Control","Item_JOL",1
"M20324775","Stairs","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Stairs","Control",NA,"Control","Item_JOL",0
"M20276452_TBT","Stairs","Control",NA,"Control","Item_JOL",1
"M20276467","Stairs","Control",NA,"Control","Item_JOL",1
"M20324618","Strawberry","Control",NA,"Control","Item_JOL",1
"M20309742","Strawberry","Control",NA,"Control","Item_JOL",1
"M20276467","Strawberry","Control",NA,"Control","Item_JOL",1
"M20323585","Strawberry","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Strawberry","Control",NA,"Control","Item_JOL",1
"M20276452_TBT","Strawberry","Control",NA,"Control","Item_JOL",1
"M20324775","Strawberry","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Strawberry","Control",NA,"Control","Item_JOL",1
"20328171","Strawberry","Control",NA,"Control","Item_JOL",1
"M40324880","Strawberry","Control",NA,"Control","Item_JOL",1
"M20291305","Strawberry","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20323585","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20309742","Student","Presented",NA,"Unrelated","Item_JOL",1
"20328171","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20322694_ALB","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20291305","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20276452_TBT","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20324618","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20276467","Student","Presented",NA,"Unrelated","Item_JOL",1
"M40324880","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20324775","Student","Presented",NA,"Unrelated","Item_JOL",1
"M20276467","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M40324880","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20324775","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20324618","Tea","Presented",NA,"Unrelated","Item_JOL",1
"20328171","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20276452_TBT","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20323585","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20322694_ALB","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20331432_JB","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20291305","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20309742","Tea","Presented",NA,"Unrelated","Item_JOL",1
"M20322694_ALB","Tent","Control",NA,"Control","Item_JOL",1
"M40324880","Tent","Control",NA,"Control","Item_JOL",1
"M20324775","Tent","Control",NA,"Control","Item_JOL",1
"M20276452_TBT","Tent","Control",NA,"Control","Item_JOL",1
"20328171","Tent","Control",NA,"Control","Item_JOL",1
"M20324618","Tent","Control",NA,"Control","Item_JOL",1
"M20276467","Tent","Control",NA,"Control","Item_JOL",1
"M20309742","Tent","Control",NA,"Control","Item_JOL",1
"M20323585","Tent","Control",NA,"Control","Item_JOL",1
"M20291305","Tent","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Tent","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Tiger","Presented",NA,"Related","Item_JOL",1
"M20331432_JB","Tiger","Presented",NA,"Related","Item_JOL",1
"M20324775","Tiger","Presented",NA,"Related","Item_JOL",1
"M20276452_TBT","Tiger","Presented",NA,"Related","Item_JOL",1
"M20276467","Tiger","Presented",NA,"Related","Item_JOL",0
"M20291305","Tiger","Presented",NA,"Related","Item_JOL",1
"M20323585","Tiger","Presented",NA,"Related","Item_JOL",1
"M20309742","Tiger","Presented",NA,"Related","Item_JOL",1
"20328171","Tiger","Presented",NA,"Related","Item_JOL",1
"M20324618","Tiger","Presented",NA,"Related","Item_JOL",1
"M40324880","Tiger","Presented",NA,"Related","Item_JOL",1
"M20309742","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20322694_ALB","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20276467","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"20328171","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20276452_TBT","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20324618","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20323585","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20324775","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M40324880","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20291305","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20331432_JB","Tulip","Presented",NA,"Unrelated","Item_JOL",1
"M20291305","Valley","Presented",NA,"Related","Item_JOL",1
"M20322694_ALB","Valley","Presented",NA,"Related","Item_JOL",1
"M20276467","Valley","Presented",NA,"Related","Item_JOL",1
"20328171","Valley","Presented",NA,"Related","Item_JOL",1
"M40324880","Valley","Presented",NA,"Related","Item_JOL",1
"M20324775","Valley","Presented",NA,"Related","Item_JOL",1
"M20331432_JB","Valley","Presented",NA,"Related","Item_JOL",1
"M20323585","Valley","Presented",NA,"Related","Item_JOL",1
"M20276452_TBT","Valley","Presented",NA,"Related","Item_JOL",1
"M20324618","Valley","Presented",NA,"Related","Item_JOL",1
"M20309742","Valley","Presented",NA,"Related","Item_JOL",1
"M20276467","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20291305","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20324775","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M40324880","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20331432_JB","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20309742","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20322694_ALB","Viper","Presented",NA,"Unrelated","Item_JOL",1
"20328171","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20323585","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20276452_TBT","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20324618","Viper","Presented",NA,"Unrelated","Item_JOL",1
"M20324618","Volcano","Presented",NA,"Related","Item_JOL",0
"M20323585","Volcano","Presented",NA,"Related","Item_JOL",1
"M20309742","Volcano","Presented",NA,"Related","Item_JOL",1
"M40324880","Volcano","Presented",NA,"Related","Item_JOL",1
"M20331432_JB","Volcano","Presented",NA,"Related","Item_JOL",1
"M20322694_ALB","Volcano","Presented",NA,"Related","Item_JOL",1
"M20291305","Volcano","Presented",NA,"Related","Item_JOL",1
"M20276467","Volcano","Presented",NA,"Related","Item_JOL",1
"M20324775","Volcano","Presented",NA,"Related","Item_JOL",1
"20328171","Volcano","Presented",NA,"Related","Item_JOL",1
"M20276452_TBT","Volcano","Presented",NA,"Related","Item_JOL",1
"M20324775","Wall","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Wall","Control",NA,"Control","Item_JOL",1
"M20276467","Wall","Control",NA,"Control","Item_JOL",1
"20328171","Wall","Control",NA,"Control","Item_JOL",1
"M20309742","Wall","Control",NA,"Control","Item_JOL",1
"M20276452_TBT","Wall","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Wall","Control",NA,"Control","Item_JOL",1
"M20323585","Wall","Control",NA,"Control","Item_JOL",0
"M20291305","Wall","Control",NA,"Control","Item_JOL",0
"M20324618","Wall","Control",NA,"Control","Item_JOL",1
"M40324880","Wall","Control",NA,"Control","Item_JOL",1
"M40324880","Window","Control",NA,"Control","Item_JOL",0
"M20309742","Window","Control",NA,"Control","Item_JOL",1
"M20324775","Window","Control",NA,"Control","Item_JOL",1
"20328171","Window","Control",NA,"Control","Item_JOL",1
"M20291305","Window","Control",NA,"Control","Item_JOL",1
"M20276452_TBT","Window","Control",NA,"Control","Item_JOL",1
"M20324618","Window","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Window","Control",NA,"Control","Item_JOL",1
"M20276467","Window","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Window","Control",NA,"Control","Item_JOL",1
"M20323585","Window","Control",NA,"Control","Item_JOL",1
"M20276467","Wolf","Presented",NA,"Related","Item_JOL",1
"M20324618","Wolf","Presented",NA,"Related","Item_JOL",1
"M20276452_TBT","Wolf","Presented",NA,"Related","Item_JOL",1
"M20322694_ALB","Wolf","Presented",NA,"Related","Item_JOL",1
"M20331432_JB","Wolf","Presented",NA,"Related","Item_JOL",1
"20328171","Wolf","Presented",NA,"Related","Item_JOL",1
"M20323585","Wolf","Presented",NA,"Related","Item_JOL",1
"M20291305","Wolf","Presented",NA,"Related","Item_JOL",1
"M40324880","Wolf","Presented",NA,"Related","Item_JOL",1
"M20324775","Wolf","Presented",NA,"Related","Item_JOL",1
"M20309742","Wolf","Presented",NA,"Related","Item_JOL",0
"20328171","Yellow","Control",NA,"Control","Item_JOL",1
"M20276452_TBT","Yellow","Control",NA,"Control","Item_JOL",1
"M20322694_ALB","Yellow","Control",NA,"Control","Item_JOL",1
"M20324618","Yellow","Control",NA,"Control","Item_JOL",1
"M20331432_JB","Yellow","Control",NA,"Control","Item_JOL",1
"M20309742","Yellow","Control",NA,"Control","Item_JOL",1
"M20291305","Yellow","Control",NA,"Control","Item_JOL",1
"M20324775","Yellow","Control",NA,"Control","Item_JOL",1
"M20323585","Yellow","Control",NA,"Control","Item_JOL",1
"M20276467","Yellow","Control",NA,"Control","Item_JOL",1
"M40324880","Yellow","Control",NA,"Control","Item_JOL",1
"M20309742","Zebra","Presented",NA,"Related","Item_JOL",1
"M20322694_ALB","Zebra","Presented",NA,"Related","Item_JOL",1
"20328171","Zebra","Presented",NA,"Related","Item_JOL",1
"M20331432_JB","Zebra","Presented",NA,"Related","Item_JOL",1
"M40324880","Zebra","Presented",NA,"Related","Item_JOL",1
"M20324618","Zebra","Presented",NA,"Related","Item_JOL",1
"M20276467","Zebra","Presented",NA,"Related","Item_JOL",1
"M20291305","Zebra","Presented",NA,"Related","Item_JOL",0
"M20276452_TBT","Zebra","Presented",NA,"Related","Item_JOL",1
"M20324775","Zebra","Presented",NA,"Related","Item_JOL",1
"M20323585","Zebra","Presented",NA,"Related","Item_JOL",1
"20322866","Apple","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Apple","Presented",NA,"Related","Item_JOL",1
"M20322886","Apple","Presented",NA,"Related","Item_JOL",1
"M20322521","Apple","Presented",NA,"Related","Item_JOL",1
"20306662","Apple","Presented",NA,"Related","Item_JOL",1
"M20312469","Apple","Presented",NA,"Related","Item_JOL",1
"M20324107","Apple","Presented",NA,"Related","Item_JOL",1
"M20312669","Apple","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Apple","Presented",NA,"Related","Item_JOL",1
"20328463","Apple","Presented",NA,"Related","Item_JOL",1
"M20283523","Apple","Presented",NA,"Related","Item_JOL",1
"M20304204","Apple","Presented",NA,"Related","Item_JOL",1
"M20332037","Apple","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Apple","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Attic","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Attic","Presented",NA,"Related","Item_JOL",1
"M20322521","Attic","Presented",NA,"Related","Item_JOL",0
"M20283523","Attic","Presented",NA,"Related","Item_JOL",0
"M20332037","Attic","Presented",NA,"Related","Item_JOL",1
"20328463","Attic","Presented",NA,"Related","Item_JOL",1
"20322866","Attic","Presented",NA,"Related","Item_JOL",1
"20306662","Attic","Presented",NA,"Related","Item_JOL",1
"M20324107","Attic","Presented",NA,"Related","Item_JOL",1
"M20312669","Attic","Presented",NA,"Related","Item_JOL",0
"20308360_AC","Attic","Presented",NA,"Related","Item_JOL",1
"M20322886","Attic","Presented",NA,"Related","Item_JOL",1
"M20312469","Attic","Presented",NA,"Related","Item_JOL",0
"M20304204","Attic","Presented",NA,"Related","Item_JOL",1
"M20332037","Ballet","Control",NA,"Control","Item_JOL",1
"20306662","Ballet","Control",NA,"Control","Item_JOL",1
"M20304204","Ballet","Control",NA,"Control","Item_JOL",1
"M20322521","Ballet","Control",NA,"Control","Item_JOL",1
"20308360_AC","Ballet","Control",NA,"Control","Item_JOL",1
"M20312469","Ballet","Control",NA,"Control","Item_JOL",1
"20322866","Ballet","Control",NA,"Control","Item_JOL",1
"20328463","Ballet","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Ballet","Control",NA,"Control","Item_JOL",1
"M20324107","Ballet","Control",NA,"Control","Item_JOL",1
"M20322886","Ballet","Control",NA,"Control","Item_JOL",0
"M20265302_MJL","Ballet","Control",NA,"Control","Item_JOL",1
"M20312669","Ballet","Control",NA,"Control","Item_JOL",1
"M20283523","Ballet","Control",NA,"Control","Item_JOL",1
"M20312469","Banana","Presented",NA,"Related","Item_JOL",1
"M20304204","Banana","Presented",NA,"Related","Item_JOL",1
"M20322521","Banana","Presented",NA,"Related","Item_JOL",1
"20328463","Banana","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Banana","Presented",NA,"Related","Item_JOL",1
"M20332037","Banana","Presented",NA,"Related","Item_JOL",1
"M20283523","Banana","Presented",NA,"Related","Item_JOL",1
"M20312669","Banana","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Banana","Presented",NA,"Related","Item_JOL",1
"M20324107","Banana","Presented",NA,"Related","Item_JOL",1
"M20322886","Banana","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Banana","Presented",NA,"Related","Item_JOL",1
"20306662","Banana","Presented",NA,"Related","Item_JOL",1
"20322866","Banana","Presented",NA,"Related","Item_JOL",1
"M20322521","Basement","Presented",NA,"Related","Item_JOL",1
"M20324107","Basement","Presented",NA,"Related","Item_JOL",1
"M20322886","Basement","Presented",NA,"Related","Item_JOL",1
"M20312469","Basement","Presented",NA,"Related","Item_JOL",1
"M20332037","Basement","Presented",NA,"Related","Item_JOL",1
"20322866","Basement","Presented",NA,"Related","Item_JOL",1
"20306662","Basement","Presented",NA,"Related","Item_JOL",0
"M20265302_MJL","Basement","Presented",NA,"Related","Item_JOL",1
"20328463","Basement","Presented",NA,"Related","Item_JOL",1
"M20304204","Basement","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Basement","Presented",NA,"Related","Item_JOL",1
"M20312669","Basement","Presented",NA,"Related","Item_JOL",0
"20308360_AC","Basement","Presented",NA,"Related","Item_JOL",1
"M20283523","Basement","Presented",NA,"Related","Item_JOL",0
"M20265302_MJL","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Basket","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Basket","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Basket","Presented",NA,"Unrelated","Item_JOL",0
"20322866","Basket","Presented",NA,"Unrelated","Item_JOL",0
"M20324107","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Basket","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Basket","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Bathroom","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20322521","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20312469","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20332037","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20324107","Bathroom","Presented",NA,"Related","Item_JOL",1
"20322866","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20322886","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20304204","Bathroom","Presented",NA,"Related","Item_JOL",1
"20328463","Bathroom","Presented",NA,"Related","Item_JOL",1
"M20283523","Bathroom","Presented",NA,"Related","Item_JOL",0
"M20302138_ASE","Bathroom","Presented",NA,"Related","Item_JOL",1
"20306662","Bathroom","Presented",NA,"Related","Item_JOL",1
"20306662","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Bean","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Bean","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Bean","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Bean","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Bean","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Bear","Control",NA,"Control","Item_JOL",1
"M20283523","Bear","Control",NA,"Control","Item_JOL",1
"M20312469","Bear","Control",NA,"Control","Item_JOL",1
"20328463","Bear","Control",NA,"Control","Item_JOL",1
"M20304204","Bear","Control",NA,"Control","Item_JOL",1
"20308360_AC","Bear","Control",NA,"Control","Item_JOL",1
"M20322886","Bear","Control",NA,"Control","Item_JOL",1
"M20332037","Bear","Control",NA,"Control","Item_JOL",1
"20322866","Bear","Control",NA,"Control","Item_JOL",1
"M20324107","Bear","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Bear","Control",NA,"Control","Item_JOL",1
"M20312669","Bear","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Bear","Control",NA,"Control","Item_JOL",1
"M20322521","Bear","Control",NA,"Control","Item_JOL",1
"M20283523","Bed","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Bed","Presented",NA,"Unrelated","Item_JOL",0
"20322866","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Bed","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Bed","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Bed","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Bed","Presented",NA,"Unrelated","Item_JOL",0
"M20322521","Bed","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Blue","Control",NA,"Control","Item_JOL",1
"M20332037","Blue","Control",NA,"Control","Item_JOL",1
"20308360_AC","Blue","Control",NA,"Control","Item_JOL",0
"M20304204","Blue","Control",NA,"Control","Item_JOL",1
"M20312669","Blue","Control",NA,"Control","Item_JOL",1
"M20283523","Blue","Control",NA,"Control","Item_JOL",1
"M20312469","Blue","Control",NA,"Control","Item_JOL",1
"20328463","Blue","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Blue","Control",NA,"Control","Item_JOL",1
"M20322886","Blue","Control",NA,"Control","Item_JOL",1
"20306662","Blue","Control",NA,"Control","Item_JOL",1
"M20324107","Blue","Control",NA,"Control","Item_JOL",1
"M20322521","Blue","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Blue","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Canyon","Control",NA,"Control","Item_JOL",1
"M20312669","Canyon","Control",NA,"Control","Item_JOL",1
"M20283523","Canyon","Control",NA,"Control","Item_JOL",1
"M20332037","Canyon","Control",NA,"Control","Item_JOL",1
"20308360_AC","Canyon","Control",NA,"Control","Item_JOL",1
"M20304204","Canyon","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Canyon","Control",NA,"Control","Item_JOL",1
"20322866","Canyon","Control",NA,"Control","Item_JOL",1
"M20322521","Canyon","Control",NA,"Control","Item_JOL",0
"20328463","Canyon","Control",NA,"Control","Item_JOL",1
"M20324107","Canyon","Control",NA,"Control","Item_JOL",1
"20306662","Canyon","Control",NA,"Control","Item_JOL",1
"M20322886","Canyon","Control",NA,"Control","Item_JOL",1
"M20312469","Canyon","Control",NA,"Control","Item_JOL",1
"M20312669","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Card","Presented",NA,"Unrelated","Item_JOL",0
"M20312469","Card","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Card","Presented",NA,"Unrelated","Item_JOL",0
"20306662","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Card","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Card","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Card","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Cat","Control",NA,"Control","Item_JOL",1
"20328463","Cat","Control",NA,"Control","Item_JOL",1
"M20304204","Cat","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Cat","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Cat","Control",NA,"Control","Item_JOL",1
"20322866","Cat","Control",NA,"Control","Item_JOL",1
"M20312469","Cat","Control",NA,"Control","Item_JOL",1
"M20324107","Cat","Control",NA,"Control","Item_JOL",1
"20308360_AC","Cat","Control",NA,"Control","Item_JOL",1
"M20322886","Cat","Control",NA,"Control","Item_JOL",1
"20306662","Cat","Control",NA,"Control","Item_JOL",1
"M20322521","Cat","Control",NA,"Control","Item_JOL",1
"M20312669","Cat","Control",NA,"Control","Item_JOL",1
"M20332037","Cat","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Cave","Control",NA,"Control","Item_JOL",1
"M20332037","Cave","Control",NA,"Control","Item_JOL",1
"M20304204","Cave","Control",NA,"Control","Item_JOL",1
"20308360_AC","Cave","Control",NA,"Control","Item_JOL",1
"M20324107","Cave","Control",NA,"Control","Item_JOL",1
"M20312469","Cave","Control",NA,"Control","Item_JOL",1
"20322866","Cave","Control",NA,"Control","Item_JOL",1
"M20312669","Cave","Control",NA,"Control","Item_JOL",1
"M20322521","Cave","Control",NA,"Control","Item_JOL",1
"20306662","Cave","Control",NA,"Control","Item_JOL",1
"M20322886","Cave","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Cave","Control",NA,"Control","Item_JOL",1
"M20283523","Cave","Control",NA,"Control","Item_JOL",1
"20328463","Cave","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Ceiling","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Ceiling","Presented",NA,"Related","Item_JOL",1
"20306662","Ceiling","Presented",NA,"Related","Item_JOL",1
"20322866","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20304204","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20332037","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20322886","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20312469","Ceiling","Presented",NA,"Related","Item_JOL",1
"20328463","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20312669","Ceiling","Presented",NA,"Related","Item_JOL",0
"M20324107","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20322521","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20283523","Ceiling","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Cheetah","Control",NA,"Control","Item_JOL",1
"M20324107","Cheetah","Control",NA,"Control","Item_JOL",0
"M20322521","Cheetah","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Cheetah","Control",NA,"Control","Item_JOL",1
"20308360_AC","Cheetah","Control",NA,"Control","Item_JOL",1
"M20312669","Cheetah","Control",NA,"Control","Item_JOL",0
"20306662","Cheetah","Control",NA,"Control","Item_JOL",1
"20328463","Cheetah","Control",NA,"Control","Item_JOL",1
"20322866","Cheetah","Control",NA,"Control","Item_JOL",1
"M20332037","Cheetah","Control",NA,"Control","Item_JOL",1
"M20283523","Cheetah","Control",NA,"Control","Item_JOL",1
"M20312469","Cheetah","Control",NA,"Control","Item_JOL",1
"M20304204","Cheetah","Control",NA,"Control","Item_JOL",1
"M20322886","Cheetah","Control",NA,"Control","Item_JOL",1
"M20312669","Cherry","Presented",NA,"Related","Item_JOL",0
"M20265302_MJL","Cherry","Presented",NA,"Related","Item_JOL",1
"M20304204","Cherry","Presented",NA,"Related","Item_JOL",1
"M20322521","Cherry","Presented",NA,"Related","Item_JOL",1
"20322866","Cherry","Presented",NA,"Related","Item_JOL",1
"20306662","Cherry","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Cherry","Presented",NA,"Related","Item_JOL",1
"20328463","Cherry","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Cherry","Presented",NA,"Related","Item_JOL",1
"M20324107","Cherry","Presented",NA,"Related","Item_JOL",1
"M20283523","Cherry","Presented",NA,"Related","Item_JOL",0
"M20312469","Cherry","Presented",NA,"Related","Item_JOL",1
"M20322886","Cherry","Presented",NA,"Related","Item_JOL",1
"M20332037","Cherry","Presented",NA,"Related","Item_JOL",1
"M20312669","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Cloud","Presented",NA,"Unrelated","Item_JOL",0
"M20304204","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Cloud","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Cold","Control",NA,"Control","Item_JOL",1
